,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Total
code dataset available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,11,22,35,44,100,173,205,606
efficiency proposed method,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,4,15,8,7,24,42,59,61,66,79,78,79,67,606
several numerical examples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,6,8,8,14,22,69,76,79,74,71,77,86,606
maximum mean discrepancy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,7,9,22,28,49,70,87,54,66,80,119,604
attracted much attention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,9,11,9,16,26,21,30,53,66,77,92,74,62,46,604
nonlinear model predictive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,17,19,35,44,63,74,101,112,126,604
machine learning community,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,9,7,6,13,20,48,43,78,81,73,74,77,61,603
neural network approach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,3,7,6,18,29,49,64,73,69,54,63,79,74,602
machine learning classifiers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,13,18,33,46,60,76,96,74,74,105,602
feedforward neural network,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,24,23,27,57,61,58,70,54,60,81,71,601
outperforms strong baselines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,17,31,41,72,84,68,265,601
facilitate future research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,16,33,56,67,94,128,192,601
demonstrate effectiveness efficiency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,11,6,9,17,25,48,44,61,73,95,111,81,600
introduce novel method,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,11,26,17,24,29,40,43,81,187,128,600
error rate wer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,14,28,39,61,69,96,85,83,112,599
deep learning systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,28,70,73,84,72,59,59,63,75,598
experiments validate effectiveness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,21,29,43,88,182,212,598
state art methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,8,11,17,28,41,69,82,89,67,52,47,37,35,598
source code publicly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,16,29,67,94,83,135,154,597
social media posts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,35,26,58,64,67,112,108,107,596
monte carlo mcmc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,8,15,9,24,16,32,22,59,73,42,61,70,70,80,596
model experimental results,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,7,15,18,28,40,56,65,70,92,99,92,595
radial basis function,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,5,14,5,7,12,12,13,14,24,29,39,61,72,50,81,71,72,595
compared baseline methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,6,10,21,29,29,58,73,140,216,594
absolute error mae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,7,20,40,50,45,76,142,197,593
video diffusion models,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,213,341,593
using synthetic data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,8,15,30,31,46,52,61,97,129,109,590
data augmentation methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,29,60,92,103,106,132,52,589
low computational complexity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,5,5,10,20,27,35,22,40,52,45,51,54,52,77,74,589
show superior performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,4,5,11,24,33,49,62,78,66,99,74,70,588
deep learning frameworks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,56,42,73,85,68,68,81,87,588
learning machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,18,32,52,61,65,94,94,96,66,588
learning models trained,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,19,39,56,64,77,113,107,98,587
propose new algorithm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,7,12,14,9,14,27,27,38,37,49,56,65,62,59,50,48,587
task computer vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,21,25,31,44,56,53,86,128,127,587
hierarchical reinforcement learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,52,56,51,59,61,74,90,120,587
gradient descent algorithm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,4,23,19,25,51,64,69,63,68,56,72,55,586
show method significantly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,11,24,36,40,61,80,92,87,142,586
become increasingly popular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,5,6,17,33,35,45,60,80,102,108,79,586
clinical decision support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,12,24,28,51,38,35,71,98,210,585
variational autoencoders vaes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,35,56,82,63,59,71,88,113,585
using graph neural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,60,82,102,114,102,97,585
paper propose framework,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,6,10,9,20,24,37,63,63,68,67,82,67,52,584
limitations propose novel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,31,18,31,83,145,260,584
solved polynomial time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,12,20,18,19,26,31,31,25,42,39,40,41,42,42,49,47,49,584
successive convex approximation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,22,17,47,46,60,55,74,74,86,86,584
machine learning research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,12,25,57,60,75,78,82,87,87,584
graph convolutional neural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,50,58,91,102,103,52,69,44,582
processing computer vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,8,10,19,32,29,28,55,82,103,112,92,582
better performance compared,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,10,12,14,29,31,59,62,60,69,73,91,57,582
value decomposition svd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,10,8,8,17,24,17,30,23,29,35,40,50,51,88,141,581
without additional training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,12,20,21,34,77,163,239,581
sequential decision making,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,3,6,9,9,27,33,53,66,76,72,92,57,56,580
learning computer vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,14,27,38,44,65,78,74,98,74,50,580
using publicly available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,13,19,25,50,49,53,54,84,96,118,578
achieves competitive results,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,21,37,54,70,84,85,88,114,578
language models via,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,25,85,194,261,578
intelligent surface ris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,53,102,98,137,117,60,578
using neural network,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,3,5,0,0,0,5,14,23,44,51,65,51,69,84,79,74,578
gated recurrent unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,32,37,50,73,53,73,69,74,94,578
two key challenges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,10,23,22,34,29,113,335,577
networks paper propose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,8,15,34,26,23,31,42,47,62,69,56,41,48,36,21,577
achieving stateoftheart results,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,15,30,32,41,37,76,135,184,577
code made available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10,30,37,55,68,79,84,122,83,576
demonstrate approach outperforms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,18,28,35,37,45,97,119,174,575
based reinforcement learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,18,26,52,80,69,72,57,96,89,575
relative policy optimization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,571,575
stateoftheart sota performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,29,40,94,176,221,575
selfsupervised representation learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,65,103,111,125,72,83,574
four benchmark datasets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,14,23,29,45,64,68,72,95,151,574
significantly outperforms previous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,19,31,34,40,77,82,75,100,96,574
novel loss function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,31,57,68,67,51,98,104,81,574
modern deep learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,28,43,70,77,57,64,84,136,573
demonstrate approach achieves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,19,14,30,21,58,119,289,573
present new approach,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,5,4,7,10,16,18,13,13,24,39,43,57,50,56,60,67,42,38,573
present experimental results,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,6,8,18,17,20,21,14,24,31,51,49,57,59,43,47,60,36,572
various natural language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,15,19,36,39,52,135,180,84,572
models trained using,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,19,35,67,65,84,98,104,81,571
models experimental results,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,9,18,26,48,62,56,87,122,126,571
generation large language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,76,211,278,571
received much attention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,6,11,9,10,16,28,25,34,50,64,65,87,66,57,31,570
achieves significant improvements,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,20,36,43,44,58,60,105,179,569
provides valuable insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,10,7,123,217,194,569
interpretable machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,20,27,52,81,91,77,94,116,569
achieve competitive performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,12,27,31,49,68,80,91,85,115,569
across different domains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,10,31,46,38,60,89,150,132,569
physicsinformed neural network,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,43,76,119,110,186,568
propose novel model,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,3,17,30,47,61,61,69,106,97,60,568
used machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,8,12,13,19,48,63,62,52,75,79,70,57,567
present novel framework,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,9,9,11,23,32,47,42,52,92,106,127,566
group relative policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,562,566
three public datasets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,21,24,46,55,58,106,123,122,566
demonstrate stateoftheart performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,19,23,39,30,54,56,105,219,565
remains open problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,7,3,6,18,20,22,31,51,47,76,83,84,101,565
constrained optimization problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,7,8,13,12,21,33,49,51,59,55,61,71,110,564
radiance fields nerf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,67,154,184,118,564
endtoend deep learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,56,61,73,72,63,63,57,88,564
latent dirichlet allocation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,17,24,33,44,50,45,40,60,52,36,28,46,57,563
face recognition systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,4,9,25,33,65,72,87,71,98,81,563
results validate effectiveness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,9,5,15,13,24,29,23,34,66,151,179,563
three key components,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,6,5,26,26,53,126,306,562
show model outperforms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,21,45,65,77,70,91,68,60,45,562
personalized federated learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,48,95,108,157,137,562
compared state art,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,9,19,49,50,72,72,67,59,40,60,47,562
development deep learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,34,59,65,78,88,90,76,52,561
machine learning method,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,14,28,32,73,70,85,92,81,61,561
attracted increasing attention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,13,16,37,34,74,103,87,90,97,560
propose deep learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,32,51,86,81,70,78,56,49,45,559
problem computer vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,16,25,44,49,60,60,59,58,62,57,57,558
garnered significant attention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,13,96,230,208,558
error rate ber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,19,9,24,26,25,31,28,23,31,30,38,50,46,55,45,62,558
becoming increasingly important,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,11,12,13,16,21,31,26,56,53,66,81,74,85,557
realworld data sets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,9,19,23,20,24,39,72,81,69,65,57,35,26,556
video anomaly detection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,27,51,89,107,119,143,556
remains challenging problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,8,7,27,31,50,52,54,61,76,53,125,556
model trained using,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,24,47,60,63,68,91,87,97,556
perform extensive experiments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,9,14,24,51,53,66,93,91,93,52,556
compared previous methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,9,21,20,32,43,59,52,76,150,83,555
recent deep learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,29,39,61,63,54,64,57,66,98,555
performance large language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,77,215,257,555
supervised contrastive learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,67,118,129,123,105,555
demonstrate proposed algorithm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,17,16,28,38,32,56,53,62,77,75,77,554
dataset code available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,15,31,44,78,97,125,149,553
complex reasoning tasks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,9,64,125,346,553
anomaly detection methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,26,63,49,80,95,98,126,552
things iot devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,23,27,38,62,82,48,82,99,77,551
proposes novel approach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,6,6,8,11,20,23,40,33,38,87,162,103,550
two widely used,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,7,4,16,18,20,28,38,59,52,79,86,129,550
ground truth labels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,19,14,42,47,75,81,71,108,83,550
computer vision models,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,29,44,60,123,141,123,549
conduct comprehensive experiments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,18,27,45,71,100,137,134,549
design space exploration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,3,10,11,10,31,34,32,46,67,77,82,128,549
systems paper presents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,10,4,11,15,16,14,13,28,24,28,50,36,44,44,71,126,548
emerged promising approach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,14,16,91,141,265,548
datasets code available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,34,60,62,94,155,117,547
datasets results demonstrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,13,25,41,54,48,99,139,111,546
successive interference cancellation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,9,13,15,23,16,36,43,45,40,49,53,42,51,56,40,546
several numerical experiments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,5,10,13,37,66,64,73,78,95,91,546
mixed integer linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,8,19,12,23,34,52,68,75,50,50,82,59,546
paper propose use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,14,19,20,31,44,57,77,68,75,53,41,24,545
video question answering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,27,37,46,58,89,112,161,545
across multiple benchmarks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,24,111,401,544
achieve superior performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,10,17,21,38,51,59,82,121,130,544
work proposes novel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,12,22,24,41,50,69,90,130,90,544
age information aoi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,59,95,57,67,72,81,78,543
reinforcement learning paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,12,20,37,61,73,56,61,67,70,75,543
signal noise ratio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,10,12,8,15,29,31,26,38,39,29,37,54,51,33,41,31,25,14,543
achieves best performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13,26,36,55,51,71,69,84,121,542
existing methods either,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14,13,19,39,36,55,86,105,166,542
fully convolutional network,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,51,70,106,96,68,49,41,25,18,7,541
applications autonomous driving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,34,45,53,78,78,93,127,541
success deep learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,41,49,62,89,90,73,54,31,38,541
distributionally robust optimization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,33,40,56,85,93,95,117,541
data publicly available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,7,19,24,27,43,56,84,124,149,541
vehicle routing problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,4,15,12,18,8,17,29,54,58,59,66,80,109,541
neural networks graph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,35,69,73,74,92,103,79,541
novel neural network,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,18,28,35,56,75,63,53,55,70,79,540
feedback vertex set,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,24,19,14,10,33,21,55,42,43,42,47,53,48,34,31,540
remains open question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,7,9,16,35,38,36,56,74,113,137,540
learning large language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,75,177,271,538
domain adaptation methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,33,46,74,79,76,79,64,71,536
combinatorial optimization problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,9,19,19,13,13,26,25,40,47,47,58,65,73,61,535
molecular property prediction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,32,52,84,101,126,120,535
